SMILES,fingerprint
CCCCOC(=O)C(C)CC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020208000004000800009008000000000000000000010000000000100000000200000400000000000000000800000000000000000000000000000000000000000000
CCCC(CC=O)S,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A04000000000800A4C0028200000000040800081080000000000000000000010000000000120000000000000000000000010808000000000000000000000000000000000000000000000000
CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,00000371E0703000000000000000000000000000000183000000300000000000000000000000001A00000000000F14A0800202080000040008000090080000000000000000000000000000000200000002000004000000000180C0F00F8000000000000000800002000010000180000C000000
CC(=Cc1ccccc1)C=O,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A098023200800000008802285280000200002000000888010000C80820228011108020002080000889870080000E00000000000000000000000000000000000000000000
CCSCCCO,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A04000800000800A4C0028200000002080000000000000000000000100000000000000010002000000040000000002000000000000000000000000000000000000000000000000000000000
COCCOc1ccc(cc1)C,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C04A098023206800004008002204200000208002020000888000608880D262284311A823820A4C0110AA80780C0000E20000000000000004000000000000000000000000000
Cc1cc(C(=O)C)c(C)s1,00000371C0702000400000000000000000000000000120000000000000000000000000018000001A04000000000C0480D8003201800000088C02A05200000300802408104088190000C8082032A015108001002080002889870800000E00000000000000000000000000000000000000000000
CC(OC(=O)C)CCC1C(C)CCCC1(C)C,00000371E0703000000000000000000000000000000000000000300000000000000000000000001A00000000000F14A0800202080000040008000090080000000000000000000000000000000200000002000004000000000180C0F00F80000000000000000000040000200000000000000000
C=CCc1cc(c(c(c1)OC)OC)OC,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C048098023206800004008002204200000208002020000888000688880D272284311A80302225C0150AA80780E0BC0E20000108000040004000021000008000000000000000
COc1ccc(cc1)COC(=O)C(C)C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000D04A09802320E80000400880220D208000208002020000888010608880C262284311A82302024C01108A80780E02C0E20000000000000004000000000000000000000000000
CCOc1ccc(cc1OC)/C=C/C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C04A098023206800004008002204200000208002020000888000688880D262284311A823822A4C0110AA80780C0100E20000100000040004000020000008000000000000000
CC1CCc2c(C1)occ2C.CC1CCC(C(C1)OC(=O)C)C(C)C.CC1CCC(=C(C)C)C(=O)C1.CC1CCC(C(=O)C1)C(C)C.CC1CCC(C(C1)O)C(C)C.CC1CCC2(CC1)OCC2C,00000371F07C38000000000000000000000000004801200000003060C1830000000048018000001A00000800000D54A09802220C80000640880288D288000208002420000088010408C80C363284351A825920A4C01108A90788C8F08E8000000000000000C000020000100000000000000000
CCCC1OCCC(C)S1,00000371E0702000400000000000000000000000000000000000240000000000000000000000001A04000000000800A4C0028200000004080000000000000000000000100000000000000000002000000200000400002000000000000000000000000000000000000000000000000000000000
CCCC=CCC1CCCC1=O,00000371E0702000000000000000000000000000000180000000000000000000000000000000001A00000000000D048080000200000000008800A05200000000002000000808010000080000120001000000000080000800030888008E00000000000000000000000000000000000000000000
CCCC=CC(=O)OCC=C,00000371C0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000002000000808000000480004000021000210000080000821820000000000000000000000000000000000000000000000000000
O=C1CCCCCCCCOCCCCCCO1,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A0800200080000040008000090080000000000000000000100000000001200000002000004000000000188C8A08000000000000000000000000000000000000000000000
C=C[C@@](CCC=C(C)C)(O)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000C448080000200000002008002204200000000002000000808000000080004020001000040000480000810020000000C00000000000000000000000000000000000000000000
CC1CC(C)(CO1)c1ccccc1,00000371E0702000000000000000000000000000000120000000300000000000000000010000001A00000000000E14A0980232008000040080022042000002000020000008880000008808202280111082200024C00108880780C0E00F80000000000000000000000000000000000000000000
O=CCCCCC/C=C\CC,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020200000000008800285280000000002000000808010000080000120001000000000080000800030888008000000000000000000000000000000000000000000000
C=C1CCC(/C(=C\CC2C1CC2(C)C)/C)OC(=O)C,00000371E0783000000000000000000000000000600000000000000000000000000040000000001A00000000000F14A08002020800000400880220D2080000000020000000080000000800040200210002100004800008200380C0F00F80000000000000000000000000000000000000000000
CCC(S)SC(CC)S,00000371C060000060000000000000000000000000000000000000000000000000000000000000180400000000080084400082000000000C0000000000000001000000100000000000000000002000000000000000002000000000000000000000000000000000000000000000000000000000
CCCC1CCC(C(C1)OC)O,00000371E0703000000000000000000000000000000000000000300000000000000000000000001A00000800000D14A0800202000000060000000000000000000000000000000000000001100200000000400004000003000180C0B00E00000000000000004000020000008000000000000000
CC(=CCc1c(ccc2ccc(=O)oc12)OC)C,00000371E0703000000000000000000000000000000000000000304000000000000000810000001A00000000000C04809802320E80000400880220D208000208002020000888000608C80C272284311A823A20A5C01508A98780E0EC0E20000208000800004000041000100000000000000000
C=CC(=C)CC/C=C(/CCC=C(C)C)\C,00000371E0700000000000000000000000000000000000000000000000000000000000000000001800000000000C008000000200000000008002204200000000002000000808000000080800020001000000000080000800020000000000000000000000000000000000000000000000000000
CC1(C)COC2(OC1)CCCCC2,00000371E0703000000000000000000000000000000000000000344000000000000000000000001A00000000000E04A080020208000004000000000000000000000000000000000000001000020000002200000500000400018040000000000000000000000000000000000000000000000000
CCCCCCCCCCCCCCCC(=O)OCC(CCCC)CC,00000371F0783000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A0800202080000040008000090080000000000000000000100000000001200000002000004000000000188C8A08E00000000000000000000000000000000000000000000
Cc1ccc2c(c1)oc(=O)cc2,00000371C0703000000000000000000000000000000000000000304000000000000000810000001A00000000000C04809800320E80000400880220D208000208002020000888000608C80C262284311A823A20A4C01108A98780C0300E40000100000800008000020000100000000000000000
CCCCC[C@@H](C=C)O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000814A0800202000000020080002042000000000020000008000000000800140200010000400004800000100180C0000000000000000000000000000000000000000000000000
C=C(C)C(CCC(C)CCO)O,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000D14A0800202000000020080020042000000000020000000000000000800140200010000400004800000100180C0E00E00000000000000000000000000000000000000000000
CCC1OC(C(O1)C)C,00000371C0603000000000000000000000000000000120000000000000000000000000000000001A00000000000814B080030208000004000000000000000000000000000000000000001100000000002200000000000600000000000000000000000000000000000000000000000000000000
CC1C2Cc3ccccc3C2OC(C)O1,00000371E0703000000000000000000000000000000180000000344000000000000068010000001A00000000000D14B09803320880000400800220420000020000200000088800000888182622803118A2300025C0010CA80780C0F00E8000000000100000000000000020000180000C000000
CCCCC/C=C\CCCOC(=O)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000002000000808000000080000020001000200000480000800030000000000000000000000000000000000000000000000000000
OC1CCC2C(C1)CCCC2,00000371E0702000000000000000000000000000000000000000306000000000000000C00000001A00000800000D14A0800200000000020000000000000000000000000000000000000000100200000000400004000000000180C0B00E80000000000000004000020000200000000000000000
CCCC[C@H](CC)C(=O)O,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000D0080800002080000020008000090080000000000000000000100000000001200000000400004000000000188C8000E00000000000000000000000000000000000000000000
CC(c1ccccc1)CCC(=O)C,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000000000D048098003200800000008802A05200000200002000000888010000880820328011108020002080000888070888C08E80000000000000000000000000000000000000000000
CC1CCC2(O1)C(=C)C=CCC2(C)C,00000371E0702000000000000000000000000000000120000000200000000000000000000000001A00000000000E54A0800202000000040080022042000000000020000008080000000808040200210002000004C00008A00380C0F00F80000000000000000000000000000000000000000000
Cc1ccnc2ccccc12,00000371C07200000000000000000000000000000000000000003C4000000000000000B1F000001C00000000000C08C11E043EC0F2081000A0033467440082802031022008D8203864980820E2C09191842008608000C8C8071080C00E80000000000200000000000000040000000000000000
CCCCC(OCCCC)OCCCC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800B080030208000004000000000000000000000000000000000000001000020000002200000400000400008000000000000000000000000000000000000000000000000000
CCC(CCOC(=O)/C(=C/C)/C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880220D208000000000000000008010000400004020021000210000400000021808000000A00000000000000000000000000000000000000000000
Cc1c(C)c(c(c(c1C)N(=O)=O)C(C)(C)C)N(=O)=O,00000371E0733800000000000000000000000000000000000000300000000000000000010000001C00040000000E0881180002C08010400081020440430082000020000020880000448A08202280D0D180200060800008C8071080C00FC8000240041200009000048008240000000000000000
c1ccc(cc1)C(=O)c1ccc2ccccc2c1,00000371C07820000000000000000000000000000000000000003060C0000000000000C15400001A00000000000C048098003000C00000008802A05200000200002400000888010000C80820328015108021002080000889870888C08EC0000200001000008000040000200000000000000000
CC(CCC1(C)OCC=CCO1)C,00000371E0703000000000000000000000000000000000000000000000000400000000000000001A00000000000D04A080020208000004008000204200000000000000000808000000001004020021002210000400000420018000000C00000000000000000000000000000000000000000000
C1CCCCCC=CCCCC1,00000371E07000000000000000000000000000000000000000000000000000000000000000000018000000000008008000000000000000008000204200000000002000000808000000080000020001000000000080000800030080800000000000000000000000000000000000000000000000
CC(=O)c1cnc(C)o1,0000037180623000000000000000000000000000000160000000000000000000000000018000001E00000000000804C192042E8412081440A800917754060088203F4020005001FB40480620084080240F0880800600D040C00000000000000000000000000000000000000000000000000000
CCC(=O)OC1CC(C)CCC1C(C)C,00000371E0703000000000000000000000000000000000000000300000000000000000000000001A00000000000D14A0800202080000040008000090080000000000000000000100000000000200000002000004000000000180C0F00E80000000000000008000020000100000000000000000
CC(C)C(=O)OC,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000D008080020208000004000800009008000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CCCSC(=O)C,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A0400000000080084C0008200000000080800001000000000000000100000000000000000002000000000000000002000000000000000000000000000000000000000000000000000000000
